"Id","Institution","Job title","AOS","AOC","Job type","Start time","Contract type","Deadline","How to apply","Date posted","PhilJobs page","Info link","Application link"
"4962","Trent University","Assistant Professor--Limited Term Appointment","Open","Epistemology, Metaphysics, Philosophy of Emotion, Modern Philosophy","Visiting fellowship / Professorship","August 1, 2016","Fixed term","2016-05-12","Email","2016-04-15","http://philjobs.org/job/show/4962","http://www.trentu.ca/philosophy/",""
"4966","Trent University","Assistant Professor--Limited Term Appointment","Open","Ethical Theory, Applied Ethics, Social and Political Philosophy","Visiting fellowship / Professorship","August 1, 2016","Fixed term","2016-05-12","Email","2016-04-15","http://philjobs.org/job/show/4966","http://www.trentu.ca/philosophy/",""
"4970","University of British Columbia","Lecturer","Applied ethics and social philosohpy","Open","Junior faculty","September 1st, 2016","Fixed term","2016-05-18","Email","2016-04-15","http://philjobs.org/job/show/4970","http://www.philosophy.ubc.ca",""
"4954","Le Moyne College","Visiting Assistant Professor - Philosophy","Open","Open","Visiting fellowship / Professorship","August 2016","Fixed term","2016-04-29 (soft)","Online","2016-04-15","http://philjobs.org/job/show/4954","http://www.lemoyne.edu/employment","http://www.lemoyne.edu/employment"
"4950","Tidewater Community College","Philosophy Faculty","History / Traditions : 19th/20th Century Philosophy , History of Philosophy* Metaphysics and Epistemology : Metaphysics and Epistemology* Science, Logic, and Mathematics : Philosophy of Science* Value Theory: Applied Ethics* , Ethics* , Value Theory*","19th/20th Century Philosophy, History of Philosophy","Faculty (open rank)","","Tenured, continuing or permanent","2016-08-14","Other","2016-04-14","http://philjobs.org/job/show/4950","","http://www.Click2Apply.net/sbcsbn7cm4"
"4942","Auburn University","Lecturer","Open","Open","Junior faculty","Fall 2016","Fixed term","---","Online","2016-04-13","http://philjobs.org/job/show/4942","http://aufacultypositions.peopleadmin.com/postings/1579","http://aufacultypositions.peopleadmin.com/postings/1579"
"4934","Florida International University","Instructor","Open","Open","Junior faculty","Fall,  2016","Tenured, continuing or permanent","2016-05-02","Online","2016-04-13","http://philjobs.org/job/show/4934","http://facultycareers.fiu.edu","http://facultycareers.fiu.edu"
"4930","Flagler College","Visiting Assistant Professor of Philosophy	","Open","Some combination of Philosophy of Religion, Ancient Philosophy, Feminist Philosophy, Philosophy of Law, Business Ethics, and Continental Philosophy","Visiting fellowship / Professorship","08/17/16","Fixed term","2016-05-13","Online","2016-04-13","http://philjobs.org/job/show/4930","http://www.flagler.edu","http://flagler.peopleadmin.com/postings/804"
"4926","Sacred Heart University","Philosophy Faculty","Social and Political Philosophy or Metaphysics","See job description","Visiting fellowship / Professorship","Fall 2016","Fixed term","---","Email","2016-04-12","http://philjobs.org/job/show/4926","http://www.sacredheart.edu/officesservices/humanresources/jobpostings/facultycareeropportunities/philosophyfaculty/",""
"4922","University of Oslo","PhD Stipend","Open","Open","Graduate fellowship","August 2016","Fixed term","2016-04-27","Online","2016-04-11","http://philjobs.org/job/show/4922","http://uio.easycruit.com/vacancy/1582223/62040?iso=no","http://uio.easycruit.com/vacancy/1582223/62040?iso=no"
"4918","Wolfson College, Oxford","Berggruen Research Fellowships in Indian Philosophy","Indian Philosophy","Indian Philosophy","Postdoc or similar","October 2016","Fixed term","2016-05-13","Mail","2016-04-09","http://philjobs.org/job/show/4918","http://www.wolfson.ox.ac.uk/content/berggruen-research-fellows-approaches-indian-philosophy","http://www.wolfson.ox.ac.uk/content/berggruen-research-fellows-approaches-indian-philosophy"
"4914","American University","Professorial Lecturer","Ethics and the History of Philosophy","Open","Junior faculty","August 29, 2016","Fixed term","---","Online","2016-04-08","http://philjobs.org/job/show/4914","http://www.american.edu/cas/philrel/","http://apply.interfolio.com/34754"
"4910","St. Norbert College","Visiting Instructor or Visiting Assistant Professor","Open but ability to teach political philosophy and logic desirable.","Open","Visiting fellowship / Professorship","August 18, 2016","Fixed term","2016-05-16","Email","2016-04-07","http://philjobs.org/job/show/4910","http://www.snc.edu/philosophy",""
"4906","Missouri Western State University","Assistant Professor of Philosophy","Philosophy of Science, Philosophy of Biology","Open","Junior faculty","August 2016","Tenure-track or similar","2016-04-29","Email","2016-04-07","http://philjobs.org/job/show/4906","https://www.missouriwestern.edu",""
"4902","University of Nevada, Las Vegas","Visiting Instructor in Philosophy","Open, but demonstrated ability to teach Engineering Ethics required","Experience teaching Reasoning and Critical Thinking strongly preferred ","Visiting fellowship / Professorship","August 2016","Fixed term","2016-05-01","Online","2016-04-06","http://philjobs.org/job/show/4902","https://www.higheredjobs.com/institution/details.cfm?JobCode=176247056&Title=Philosophy,%20Visiting%20Instructor%20[16351]&aID=584","https://www.higheredjobs.com/clickthru/redirect.cfm?JobCode=176247056"
"4842","Georgia College and State University","Lecturer in Philosophy","Continental, Comparative, Historical and/or Pluralist perspectives","Preference will be given to those who complement and/augment current expertise in the department.","Junior faculty","August 1, 2016","Contract type open","2016-04-20","Online","2016-03-24","http://philjobs.org/job/show/4842","https://www.gcsujobs.com/postings/3061","https://www.gcsujobs.com/postings/3061"
"4850","Georgia College and State University","Lecturer in Buddhism","Buddhism","Preference will be given to candidates who can teach a course on Zen Buddhism.  Preference will also be given to candidates who complement/augment the expertise in the department.","Junior faculty","August 1, 2016","Contract type open","2016-04-20","Online","2016-03-28","http://philjobs.org/job/show/4850","https://www.gcsujobs.com/postings/3060","https://www.gcsujobs.com/postings/3060"
"4862","Tilburg University","Assistant Professor","Philosophy of Science","Philosophy of Science, Logic, History of Modern Philosophy","Junior faculty","August 1, 2016","Fixed term","2016-04-22","See ad","2016-04-01","http://philjobs.org/job/show/4862","http://tinyurl.com/TilburgPhilSci","http://tinyurl.com/TilburgPhilSci"
"4898","Saint Mary's University","Assistant Professor","social or political philosophy, feminism, and philosophy of mind and critical thinking","open","Junior faculty","September 1, 2016","Fixed term","2016-05-02","Mail","2016-04-06","http://philjobs.org/job/show/4898","http://www.smu.ca",""
"4886","Tilburg University","4-year PhD Fellowship (ERC Project ""Making Scientific Inferences More Objective"")","Philosophy of Science","Philosophy of Science","Graduate fellowship","1 September 2016,  or possibly later","Fixed term","2016-05-08","Online","2016-04-05","http://philjobs.org/job/show/4886","http://tinyurl.com/TiLPSPhDObjectivity","http://www.tilburguniversity.edu/about-tilburg-university/working-at/wp/"
"4890","Tilburg University","Assistant Professor","Ethics, Political Philosophy","History of (Modern) Philosophy","Junior faculty","","Fixed term","2016-04-22","Online","2016-04-05","http://philjobs.org/job/show/4890","http://www.tilburguniversity.edu/about-tilburg-university/working-at/wp/","http://www.tilburguniversity.edu/about-tilburg-university/working-at/wp/"
"4894","Loyola Marymount University","Visiting Assistant Professor in Bioethics","Bioethics","Bioethics","Junior faculty","","Fixed term","2016-04-30","Online","2016-04-05","http://philjobs.org/job/show/4894","http://bellarmine.lmu.edu/bioethics/facultyopp/","http://bellarmine.lmu.edu/bioethics/facultyopp/"
"4874","TU Delft","Sr. Research Fellow in Islamic Studies & International Terrorism","A PhD in Islamic Studies with a strong background in terrorism studies.","A PhD in Islamic Studies with a strong background in terrorism studies ","Postdoc or similar","","Fixed term","2016-05-01","Email","2016-04-04","http://philjobs.org/job/show/4874","",""
"4866","CUNY NYC College of Technology","Assistant Professor - Philosophy","Open","Open","Junior faculty","","Tenure-track or similar","2016-05-01","Online","2016-04-01","http://philjobs.org/job/show/4866","","https://www.cuny.edu"
"4882","University of Gothenburg, Sweden","Postdoctoral Fellow","Free will and moral responsibility","Ethics and metaphysics","Postdoc or similar","September 1st, 2016","Fixed term","2016-04-19","Online","2016-04-05","http://philjobs.org/job/show/4882","http://gothenburg-responsibility-project.gu.se/","http://www.gu.se/english/about_the_university/announcements-in-the-job-application-portal/?languageId=0&disableRedirect=true&id=19144&Dnr=754524&Type=E"
"4870","Marc Sanders Foundation","Assistant Director","Open","Open","Administration (non-academic)","Mid-May 2015","Tenured, continuing or permanent","2016-04-30","Email","2016-04-03","http://philjobs.org/job/show/4870","http://www.marcsandersfoundation.org","http://www.marcsandersfoundation.org"
"4858","Wake Forest University","Postdoctoral Fellowship with the Beacon Project","Open","Open","Postdoc or similar","Fall 2016","Fixed term","2016-04-30","Email","2016-03-30","http://philjobs.org/job/show/4858","http://www.moralbeacons.org/",""
"4854","Leibniz Universität Hannover & Bielefeld University","4 Doctoral Candidate Positions in Philosophy of Science and/or Ethics of Science","Philosophy of Science, Ethics of Science","Open","Graduate fellowship","October 1st, 2016","Fixed term","2016-06-05","Email","2016-03-30","http://philjobs.org/job/show/4854","http://grk2073.org/apply","http://grk2073.org/apply"
"4846","Bennington College","Philosophy Visiting Faculty Position","Open","Open","Senior faculty","Fall 2016","Fixed term","---","Online","2016-03-25","http://philjobs.org/job/show/4846","http://www.bennington.edu/Home","https://bennington.recruiterbox.com/jobs/fk06j28"
"4834","University of Barcelona","H2020 ETN Diaphora: Early Stage Researcher in Philosophy","Epistemology, philosophy of language, methodology, metaphilosophy","Open","Graduate fellowship","01.10.2016","Fixed term","2016-04-22","Email","2016-03-23","http://philjobs.org/job/show/4834","http://www.ub.edu/grc_logos/files/user343/1458724633-DIAPHORA_second%20call%20for%20applications.pdf","http://www.ub.edu/grc_logos/files/user343/1458724633-DIAPHORA_second%20call%20for%20applications.pdf"
"4838","Université de Neuchâtel","H2020 ETN Diaphora: Early Stage Researcher in Philosophy","Metaphysics, Early Modern philosophy","Open","Graduate fellowship","01 October, 2016","Fixed term","2016-04-22","Email","2016-03-23","http://philjobs.org/job/show/4838","http://www.ub.edu/grc_logos/files/user343/1458724633-DIAPHORA_second%20call%20for%20applications.pdf",""
"4806","United States Coast Guard Academy","Lecturer (Ethics/Law)","Ethics","Open","Junior faculty","August 2016","Fixed term","2016-04-07","Online","2016-03-18","http://philjobs.org/job/show/4806","http://www.uscga.edu","https://www.usajobs.gov/GetJob/ViewDetails/433056700"
"4826","Rice University","Visiting Lecturer","Some combination of Modern Philosophy and Metaphysics and Epistemology","Some combination of Modern Philosophy and Metaphysics and Epistemology08/","Junior faculty","","Fixed term","2016-04-08","Email","2016-03-21","http://philjobs.org/job/show/4826","",""
"4830","Charles Darwin University","Lecturer in Philosophy","Responsible for the delivery of Philosophy units in the Bachelor of Arts and in the School of Law","Open","Junior faculty","","Tenured, continuing or permanent","2016-04-14","Online","2016-03-22","http://philjobs.org/job/show/4830","http://www.cdu.edu.au/ohrs/jobsatcdu.html","http://www.cdu.edu.au/ohrs/jobsatcdu.html"
"4822","University of Arizona","Postdoctoral Fellow","Philosophy, Politics and Economics","Open","Postdoc or similar","August 15, 2016","Fixed term","2016-04-30","Online","2016-03-21","http://philjobs.org/job/show/4822","http://philosophy.arizona.edu/","https://uacareers.com/"
"4814","University of Wuppertal","PhD student","Philosophy of Physics","Open","Graduate fellowship","around June 1st, 2016","Fixed term","2016-04-15","Email","2016-03-21","http://philjobs.org/job/show/4814","http://www.lhc-epistemologie.uni-wuppertal.de",""
"4818","University of Wuppertal","Postdoctoral Fellow","Philosophy of Physics","Open","Postdoc or similar","","Fixed term","2016-04-15","Email","2016-03-21","http://philjobs.org/job/show/4818","http://www.lhc-epistemologie.uni-wuppertal.de",""
"4810","Bloomsburg University of Pennsylvania","Bloomsburg University of Pennsylvania: Full-Time Temporary, Department of Philosophy","Open","Open","Junior faculty","","Fixed term","2016-04-18","Online","2016-03-18","http://philjobs.org/job/show/4810","http://www.bloomu.edu","http://agency.governmentjobs.com/bloomuedu/default.cfm?action=viewJob&jobID=1386902"
"4802","Harvard University","Lecturer on Philosophy","Metaphysics and epistemology (broadly construed) or early modern","Open","Junior faculty","July 1, 2016","Fixed term","---","Online","2016-03-18","http://philjobs.org/job/show/4802","https://academicpositions.harvard.edu/postings/6873","https://academicpositions.harvard.edu/postings/6873"
